,Time,Throttle,Brake,Vel,Accel,Gear,RPM
13585,176.142931938,0.6,0.0,7.60890817642,0.00308971805498,1.0,3104.44897461
13586,176.15612793,0.6,0.0,7.60893392563,0.0030897334218,1.0,3104.45654297
13587,176.168843031,0.6,0.0,7.6089849472,0.00303259445354,1.0,3104.47070312
13588,176.181783915,0.6,0.0,7.60901069641,0.00308978557587,1.0,3104.47753906
13589,176.194221973,0.6,0.0,7.60906124115,0.00308986380696,1.0,3104.49121094
13590,176.20795989,0.6,0.0,7.60908651352,0.00297531438991,1.0,3104.49829102
13591,176.221391916,0.6,0.0,7.60913658142,0.00297534000129,1.0,3104.51196289
13592,176.233666897,0.6,0.0,7.60916137695,0.0029753879644,1.0,3104.51855469
13593,176.24661684,0.6,0.0,7.60921144485,0.00297544104978,1.0,3104.5324707
13594,176.25886488,0.6,0.0,7.60923624039,0.00303263473324,1.0,3104.53955078
13595,176.27231884,0.6,0.0,7.60928630829,0.00303258793429,1.0,3104.55322266
13596,176.28459692,0.6,0.0,7.60933542252,0.00297536491416,1.0,3104.56689453
13597,176.29766798,0.6,0.0,7.60935974121,0.00291808694601,1.0,3104.57373047
13598,176.310333014,0.6,0.0,7.6094083786,0.00291814631782,1.0,3104.58666992
13599,176.323290825,0.6,0.0,7.60943317413,0.00291813723743,1.0,3104.59326172
13600,176.336067915,0.6,0.0,7.60948181152,0.00291807856411,1.0,3104.60620117
13601,176.349477053,0.6,0.0,7.60950613022,0.00291810138151,1.0,3104.61303711
13602,176.363200903,0.6,0.0,7.60955524445,0.00291815819219,1.0,3104.62670898
13603,176.376835823,0.6,0.0,7.60960245132,0.00280377571471,1.0,3104.64013672
13604,176.389468908,0.6,0.0,7.60962629318,0.00286099920049,1.0,3104.64672852
13605,176.401978016,0.6,0.0,7.6096739769,0.00286090932786,1.0,3104.66015625
13606,176.414716005,0.6,0.0,7.60969781876,0.0028609780129,1.0,3104.66625977
13607,176.428128004,0.6,0.0,7.60974550247,0.00286089000292,1.0,3104.67944336
13608,176.440886021,0.6,0.0,7.60976934433,0.0028609498404,1.0,3104.68579102
13609,176.453374863,0.6,0.0,7.60981702805,0.00286096683703,1.0,3104.69848633
13610,176.466398001,0.6,0.0,7.60983991623,0.00286086415872,1.0,3104.70532227
13611,176.478806973,0.6,0.0,7.60988664627,0.00280364160426,1.0,3104.71850586
13612,176.491578817,0.6,0.0,7.60990953445,0.0028036700096,1.0,3104.72485352
13613,176.504024029,0.6,0.0,7.6099562645,0.00280376942828,1.0,3104.73706055
13614,176.516569853,0.6,0.0,7.60997915268,0.00280372076668,1.0,3104.74365234
13615,176.529058933,0.6,0.0,7.61002540588,0.00280365371145,1.0,3104.75610352
13616,176.541359901,0.6,0.0,7.6100487709,0.00274648191407,1.0,3104.76196289
13617,176.553828001,0.6,0.0,7.61009454727,0.00280362181365,1.0,3104.77392578
13618,176.56732583,0.6,0.0,7.61011695862,0.00268928776495,1.0,3104.77978516
13619,176.580982924,0.6,0.0,7.61016225815,0.00274644466117,1.0,3104.79199219
13620,176.593554974,0.6,0.0,7.61020755768,0.00274656899273,1.0,3104.8046875
13621,176.606736898,0.6,0.0,7.61022996902,0.00268921954557,1.0,3104.81079102
